regex-redux ; 243.024169921875000000, 228.058288574218750000,  ,  ,  13621.1 
spectral-norm ; 291.978759765625000000, 265.034057617187500000,  ,  ,  10404.8 
spectral-norm ; 296.314636230468750000, 268.728759765625000000,  ,  ,  10472.9 
spectral-norm ; 292.304077148437500000, 264.901428222656250000,  ,  ,  10434.8 
spectral-norm ; 285.581909179687500000, 257.897338867187500000,  ,  ,  10442.2 
spectral-norm ; 258.676757812500000000, 231.416137695312500000,  ,  ,  10335.5 
spectral-norm ; 257.995605468750000000, 230.481323242187500000,  ,  ,  10474.8 
spectral-norm ; 261.664367675781250000, 233.998229980468750000,  ,  ,  10398.9 
spectral-norm ; 260.362487792968750000, 232.602600097656250000,  ,  ,  10447.9 
spectral-norm ; 259.270996093750000000, 231.206542968750000000,  ,  ,  10447.4 
spectral-norm ; 261.872131347656250000, 233.735534667968750000,  ,  ,  10503.3 
mand ; 191.258666992187500000, 177.413940429687500000,  ,  ,  6924.79 
mand ; 183.738220214843750000, 170.022460937500000000,  ,  ,  6654.67 
mand ; 190.987487792968750000, 176.917358398437500000,  ,  ,  6935.53 
mand ; 190.593444824218750000, 176.241210937500000000,  ,  ,  7086.24 
mand ; 178.497619628906250000, 163.890136718750000000,  ,  ,  7242.34 
mand ; 177.321411132812500000, 163.101013183593750000,  ,  ,  7122.06 
mand ; 183.468261718750000000, 168.577026367187500000,  ,  ,  7372.36 
mand ; 182.906982421875000000, 168.187927246093750000,  ,  ,  7329.48 
mand ; 183.610290527343750000, 169.122253417968750000,  ,  ,  7349.29 
mand ; 176.545227050781250000, 162.679748535156250000,  ,  ,  7111 
binary-trees ; 47.631164550781250000, 43.407958984375000000,  ,  ,  2232.67 
binary-trees ; 44.794494628906250000, 40.526489257812500000,  ,  ,  2312.9 
binary-trees ; 48.093688964843750000, 43.669189453125000000,  ,  ,  2383.36 
binary-trees ; 46.225097656250000000, 41.787841796875000000,  ,  ,  2372.13 
binary-trees ; 47.589111328125000000, 43.337280273437500000,  ,  ,  2363.36 
binary-trees ; 43.231628417968750000, 38.979492187500000000,  ,  ,  2260.14 
binary-trees ; 47.828125000000000000, 43.428527832031250000,  ,  ,  2511.29 
binary-trees ; 44.273376464843750000, 39.983642578125000000,  ,  ,  2274.41 
binary-trees ; 44.794677734375000000, 40.399780273437500000,  ,  ,  2291.08 
binary-trees ; 45.989685058593750000, 41.693115234375000000,  ,  ,  2353.57 
